股票代號,股票名稱,股數_昨日,股數_今日,股數差異,持股權重_昨日,持股權重_今日
2059,川湖科技,390000,400000,10000,4.395%,4.253%
2345,智邦科技,1300000,1500000,200000,3.927%,4.301%
3017,奇鋐科技,730000,800000,70000,2.115%,2.343%
3189,景碩科技,2800000,3000000,200000,2.807%,2.795%
3711,日月光投,3400000,4000000,600000,3.019%,3.276%
6669,緯穎科技,350000,420000,70000,2.331%,2.700%
7769,鴻勁精密,340000,360000,20000,2.964%,2.966%
8046,南亞電路,2800000,2900000,100000,4.649%,4.397%
