股票代號,股票名稱,股數_昨日,股數_今日,股數差異,持股權重_昨日,持股權重_今日
2383,台光電,4486000,4597000,111000,8.62%,8.86%
2449,京元電子,3427000,1886000,-1541000,0.42%,0.22%
2454,聯發科,5037000,5131000,94000,7.30%,7.63%
5274,信驊,379000,416900,37900,2.17%,2.22%
6515,穎崴,226000,204000,-22000,0.71%,0.60%
