股票代號,股票名稱,股數_昨日,股數_今日,股數差異,持股權重_昨日,持股權重_今日
2317,鴻海,5114000,1000,-5113000,0.44%,0.00%
2449,京元電子,4481000,3808000,-673000,0.52%,0.43%
3533,嘉澤,652000,416000,-236000,0.47%,0.30%
4966,譜瑞-KY,624000,140000,-484000,0.14%,0.03%
6274,台燿,5058000,5160000,102000,2.93%,2.94%
8358,金居,980000,490000,-490000,0.20%,0.10%
