股票代號,股票名稱,股數_昨日,股數_今日,股數差異,持股權重_昨日,持股權重_今日
5347,世界先進,2701000.0,1351000.0,-1350000.0,1.92%,0.92%
6505,台塑化,690000.0,2995000.0,2305000.0,0.21%,0.98%
6515,穎崴,27000.0,0.0,-27000.0,0.69%,0%
9939,宏全,0.0,120000.0,120000.0,0%,0.06%
