股票代號,股票名稱,股數_昨日,股數_今日,股數差異,持股權重_昨日,持股權重_今日
3042,晶技,662000.0,765000.0,103000.0,2.92%,3.30%
6510,精測,39000.0,30000.0,-9000.0,2.32%,1.78%
8210,勤誠興業,67000.0,45000.0,-22000.0,1.65%,1.12%
