股票代號,股票名稱,股數_昨日,股數_今日,股數差異,持股權重_昨日,持股權重_今日
3081,聯亞,46000.0,48000.0,2000.0,3.4313%,3.5824%
5274,信驊,3300.0,300.0,-3000.0,1.6724%,0.1510%
6488,環球晶,35000.0,55000.0,20000.0,1.9483%,3.2306%
8046,南電,21000.0,63000.0,42000.0,0.9997%,3.1509%
