股票代號,股票名稱,股數_昨日,股數_今日,股數差異,持股權重_昨日,持股權重_今日
000660 KS,SK HYNIX INC,0.0,12000.0,12000.0,0%,0.95%
005930 KS,samsung electronics co ltd(005930 KS),75000.0,200000.0,125000.0,0.82%,2.15%
009150 KS,Samsung Electro-Mechanics co(009150 ks),80000.0,80185.0,185.0,5.49%,4.88%
2327,國巨*,2000000.0,2200000.0,200000.0,3.46%,3.56%
AMAT US,APPLIED MATERIALS INC,93000.0,115000.0,22000.0,2.97%,3.51%
ARM US,ARM HOLDINGS PLC,6946.0,0.0,-6946.0,0.12%,0%
KLAC US,KLA CORP,60000.0,130000.0,70000.0,0.75%,1.56%
