股票代號,股票名稱,股數_昨日,股數_今日,股數差異,持股權重_昨日,持股權重_今日
1303,南亞,7920000,8500000,580000,0.89%,0.95%
3529,力旺,160000,50000,-110000,0.26%,0.08%
6147,頎邦,1000000,1000,-999000,0.12%,0.00%
6196,帆宣,1000000,442000,-558000,0.34%,0.15%
6488,環球晶,2100000,2152000,52000,1.60%,1.79%
8046,南電,1050000,1226000,176000,0.72%,0.92%
8996,高力,1560000,1600000,40000,1.27%,1.21%
