股票代號,股票名稱,股數_昨日,股數_今日,股數差異,持股權重_昨日,持股權重_今日
2308,台達電,5181000,5247000,66000,3.56%,3.57%
2449,京元電子,5193000,6197000,1004000,0.59%,0.67%
3017,奇鋐,5191000,5295000,104000,4.51%,4.51%
5439,高技,3528000,3234000,-294000,0.36%,0.32%
