股票代號,股票名稱,股數_昨日,股數_今日,股數差異,持股權重_昨日,持股權重_今日
2408,南亞科,161000.0,240000.0,79000.0,2.5730%,3.8054%
8046,南電,0.0,21000.0,21000.0,0%,0.9997%
