股票代號,股票名稱,股數_昨日,股數_今日,股數差異,持股權重_昨日,持股權重_今日
2345,智邦科技,29053,38053,9000,2.07%,2.65%
2454,聯發科技,51600,57600,6000,5.94%,6.41%
2886,兆豐金融控股,784000,1068000,284000,1.27%,1.72%
3008,大立光電,9000,14000,5000,1.23%,1.81%
5347,世界先進積體電路,191000,303000,112000,1.10%,1.54%
7828,創新服務,23000,33000,10000,1.53%,1.96%
