股票代號,股票名稱,股數_昨日,股數_今日,股數差異,持股權重_昨日,持股權重_今日
1303,南亞,1840000.0,1687000.0,-153000.0,1.29%,1.27%
2308,台達電,459000.0,446000.0,-13000.0,3.51%,3.35%
6442,光聖,0.0,16000.0,16000.0,0%,0.10%
8150,南茂,0.0,236000.0,236000.0,0%,0.10%
