股票代號,股票名稱,股數_昨日,股數_今日,股數差異,持股權重_昨日,持股權重_今日
1303,南亞,8500000.0,9000000.0,500000.0,1.05%,1.18%
3008,大立光,0.0,30000.0,30000.0,0%,0.08%
4979,華星光,1000.0,0.0,-1000.0,0.00%,0%
5274,信驊,49500.0,64500.0,15000.0,0.42%,0.52%
6488,環球晶,2152000.0,2250000.0,98000.0,1.99%,2.14%
8046,南電,1440000.0,1550000.0,110000.0,1.14%,1.25%
