股票代號,股票名稱,股數_昨日,股數_今日,股數差異,持股權重_昨日,持股權重_今日
3037,欣興,15779000,16333000,554000,5.03%,5.48%
3711,日月光投控,14770000,15139000,369000,3.64%,3.77%
8046,南電,9149000,9231000,82000,4.05%,4.36%
