股票代號,股票名稱,股數_昨日,股數_今日,股數差異,持股權重_昨日,持股權重_今日
3008,大立光,216000.0,241000.0,25000.0,1.71%,2.03%
5274,信驊,9900.0,12900.0,3000.0,0.27%,0.35%
6531,愛普*,742000.0,862000.0,120000.0,1.37%,1.55%
