股票代號,股票名稱,股數_昨日,股數_今日,股數差異,持股權重_昨日,持股權重_今日
3443,創意,450000,480000,30000,1.30%,1.48%
3711,日月光投控,5300000,5600000,300000,2.14%,2.35%
4979,華星光,100000,1000,-99000,0.03%,0.00%
5347,世界,5500000,1000000,-4500000,0.65%,0.11%
6147,頎邦,3500000,1000000,-2500000,0.44%,0.12%
6223,旺矽,940000,1000000,60000,3.61%,4.19%
