股票代號,股票名稱,股數_昨日,股數_今日,股數差異,持股權重_昨日,持股權重_今日
3017,奇鋐,1009000.0,1002000.0,-7000.0,5.43%,5.27%
3026,禾伸堂,0.0,459000.0,459000.0,0%,0.93%
6515,穎崴,120000.0,99000.0,-21000.0,2.14%,1.73%
7751,竑騰,372000.0,368000.0,-4000.0,1.13%,1.04%
