股票代號,股票名稱,股數_昨日,股數_今日,股數差異,持股權重_昨日,持股權重_今日
1303,南亞塑膠,240000.0,297000.0,57000.0,1.15%,1.42%
6182,合晶,305000.0,378000.0,73000.0,1.15%,1.35%
6510,精測,21000.0,11000.0,-10000.0,1.24%,0.64%
6770,力積電,0.0,171000.0,171000.0,0%,0.28%
6805,富世達,3000.0,0.0,-3000.0,0.09%,0%
