股票代號,股票名稱,股數_昨日,股數_今日,股數差異,持股權重_昨日,持股權重_今日
000660 KS,SK HYNIX INC,20000.0,10000.0,-10000.0,1.53%,0.65%
3037,欣興,2200000.0,2400000.0,200000.0,3.07%,3.62%
688146 CH,PERIC SPECIAL GASES CO LTD-A,240000.0,0.0,-240000.0,0.66%,0%
FTNT US,FORTINET INC,100000.0,160000.0,60000.0,0.84%,1.38%
NOW US,SERVICENOW INC,100000.0,150000.0,50000.0,0.56%,0.90%
VECO US,VEECO INSTRUMENTS INC,0.0,200000.0,200000.0,0%,0.60%
VSH US,VISHAY INTERTECHNOLOGY INC,500000.0,250000.0,-250000.0,1.13%,0.56%
