股票代號,股票名稱,股數_昨日,股數_今日,股數差異,持股權重_昨日,持股權重_今日
2059,川湖,78000.0,108000.0,30000.0,2.45%,3.46%
2313,華通,544000.0,1092000.0,548000.0,0.47%,0.95%
2330,台積電,928000.0,958000.0,30000.0,8.88%,8.99%
2368,金像電,382000.0,260000.0,-122000.0,1.70%,1.09%
3131,弘塑,25000.0,0.0,-25000.0,0.30%,0%
3211,順達,0.0,549000.0,549000.0,0%,0.97%
3443,創意,79000.0,136000.0,57000.0,1.35%,2.29%
6187,萬潤,152000.0,349000.0,197000.0,0.56%,1.42%
6510,精測,70000.0,114000.0,44000.0,0.77%,1.26%
