股票代號,股票名稱,股數_昨日,股數_今日,股數差異,持股權重_昨日,持股權重_今日
2454,聯發科,1490000,1600000,110000,3.64%,4.01%
3037,欣興,7500000,7064000,-436000,4.07%,3.69%
3711,日月光投控,5600000,5900000,300000,2.25%,2.39%
5274,信驊,45000,49500,4500,0.43%,0.44%
