股票代號,股票名稱,股數_昨日,股數_今日,股數差異,持股權重_昨日,持股權重_今日
2303,聯華電子,13000000,14000000,1000000,3.190%,3.270%
2345,智邦科技,970000,1000000,30000,3.396%,3.543%
6274,台燿科技,1700000,1800000,100000,3.955%,4.294%
