股票代號,股票名稱,股數_昨日,股數_今日,股數差異,持股權重_昨日,持股權重_今日
3042,晶技,765000.0,486000.0,-279000.0,3.04%,1.87%
3189,景碩科技,56000.0,84000.0,28000.0,0.91%,1.39%
3693,營邦,30000.0,0.0,-30000.0,0.31%,0%
6415,矽力-KY,0.0,44000.0,44000.0,0%,0.46%
6770,力積電,171000.0,339000.0,168000.0,0.28%,0.52%
8021,尖點,82000.0,124000.0,42000.0,0.88%,1.24%
