股票代號,股票名稱,股數_昨日,股數_今日,股數差異,持股權重_昨日,持股權重_今日
5536,聖暉工程科技,3000.0,12000.0,9000.0,0.08%,0.31%
8358,金居開發,50000.0,20000.0,-30000.0,0.51%,0.21%
