股票代號,股票名稱,股數_昨日,股數_今日,股數差異,持股權重_昨日,持股權重_今日
1560,中砂,1000000,750000,-250000,0.45%,0.34%
2308,台達電,2530000,2600000,70000,2.91%,3.06%
2360,致茂,540000,680000,140000,0.63%,0.84%
3008,大立光,30000,60000,30000,0.07%,0.16%
3665,貿聯-KY,250000,300000,50000,0.29%,0.36%
3711,日月光投控,5900000,6150000,250000,2.45%,2.59%
5274,信驊,79500,94500,15000,0.67%,0.81%
