股票代號,股票名稱,股數_昨日,股數_今日,股數差異,持股權重_昨日,持股權重_今日
005930 KS,samsung electronics co ltd(005930 KS),0.0,75000.0,75000.0,0%,0.82%
2327,國巨*,1600000.0,2000000.0,400000.0,2.84%,3.46%
3436 JP,SUMCO CORP,1117500.0,1291200.0,173700.0,1.70%,2.16%
5706 JP,Mitsui Mining ＆ Smelting Co,130000.0,0.0,-130000.0,1.65%,0%
7826 JP,FURUYA METAL CO LTD,42000.0,0.0,-42000.0,0.11%,0%
