股票代號,股票名稱,股數_昨日,股數_今日,股數差異,持股權重_昨日,持股權重_今日
2308,台達電,2600000,2700000,100000,3.06%,3.03%
2327,國巨*,7800000,7000000,-800000,3.74%,3.16%
2345,智邦,2100000,2170000,70000,3.01%,2.93%
2404,漢唐,60000,140000,80000,0.05%,0.10%
2454,聯發科,1600000,1650000,50000,3.66%,3.59%
4958,臻鼎-KY,6940000,6934000,-6000,2.48%,2.33%
6515,穎崴,200000,171000,-29000,0.83%,0.67%
