股票代號,股票名稱,股數_昨日,股數_今日,股數差異,持股權重_昨日,持股權重_今日
2327,國巨*,1400000,1600000.0,200000.0,2.36%,2.85%
3037,欣興,1900000,2200000.0,300000.0,3.01%,3.68%
6274,台燿,244000,375000.0,131000.0,0.62%,0.98%
6515,穎崴,30000,0.0,-30000.0,0.39%,0%
6976 JP,TAIYO YUDEN CO LTD,529500,650000.0,120500.0,3.15%,4.02%
7826 JP,FURUYA METAL CO LTD,374300,273000.0,-101300.0,0.99%,0.68%
AMAT US,APPLIED MATERIALS INC,65000,93000.0,28000.0,2.34%,3.34%
BESI NA,BE SEMICONDUCTOR INDUSTRIES,60000,23000.0,-37000.0,0.99%,0.37%
