股票代號,股票名稱,股數_昨日,股數_今日,股數差異,持股權重_昨日,持股權重_今日
2327,國巨*,9000000,7800000,-1200000,4.98%,3.96%
2344,華邦電,39600000,40000000,400000,4.30%,4.15%
3529,力旺,50000,1000,-49000,0.08%,0.00%
4958,臻鼎-KY,6440000,6940000,500000,2.33%,2.79%
6196,帆宣,442000,1000,-441000,0.15%,0.00%
8046,南電,1226000,1440000,214000,0.92%,1.14%
8358,金居,1950000,1750000,-200000,0.64%,0.54%
