股票代號,股票名稱,股數_昨日,股數_今日,股數差異,持股權重_昨日,持股權重_今日
1519,華城,235000.0,0.0,-235000.0,0.69%,0%
2330,台積電,770000.0,928000.0,158000.0,7.10%,8.77%
2383,台光電,332000.0,320000.0,-12000.0,7.62%,6.73%
3665,貿聯-KY,107000.0,207000.0,100000.0,0.81%,1.55%
4749,新應材,90000.0,0.0,-90000.0,0.31%,0%
