股票代號,股票名稱,股數_昨日,股數_今日,股數差異,持股權重_昨日,持股權重_今日
2454,聯發科,1435000,1490000,55000,3.46%,3.64%
3037,欣興,8960000,7500000,-1460000,5.00%,4.07%
3211,順達,1560000,1800000,240000,0.36%,0.45%
3264,欣銓,300000,600000,300000,0.04%,0.09%
3529,力旺,390000,269000,-121000,0.62%,0.45%
4966,譜瑞-KY,900000,800000,-100000,0.34%,0.30%
6239,力成,500000,900000,400000,0.10%,0.18%
