股票代號,股票名稱,股數_昨日,股數_今日,股數差異,持股權重_昨日,持股權重_今日
2308,台達電,5614000,5052000,-562000,3.75%,3.54%
2449,京元電子,3808000,3427000,-381000,0.45%,0.39%
3533,嘉澤,291000,1000,-290000,0.21%,0.00%
6510,精測,457000,411000,-46000,0.50%,0.46%
6515,穎崴,252000,226000,-26000,0.80%,0.76%
