股票代號,股票名稱,股數_昨日,股數_今日,股數差異,持股權重_昨日,持股權重_今日
2308,台達電,5052000,5181000,129000,3.55%,3.64%
3711,日月光投控,15139000,15284000,145000,3.77%,3.71%
6510,精測,411000,349000,-62000,0.42%,0.36%
8046,南電,9231000,9519000,288000,4.36%,4.65%
