股票代號,股票名稱,股數_昨日,股數_今日,股數差異,持股權重_昨日,持股權重_今日
3081,聯亞,45000.0,46000.0,1000.0,3.1412%,3.5313%
6271,同欣電,0.0,213000.0,213000.0,0%,1.9903%
6488,環球晶,0.0,35000.0,35000.0,0%,1.5775%
6805,富世達,76000.0,0.0,-76000.0,4.1494%,0%
