股票代號,股票名稱,股數_昨日,股數_今日,股數差異,持股權重_昨日,持股權重_今日
2308,台達電,47000.0,0.0,-47000.0,3.2686%,0%
3081,聯亞,37000.0,41000.0,4000.0,2.6042%,2.8520%
8028,昇陽半導體,90000.0,176000.0,86000.0,1.0090%,2.0231%
