股票代號,股票名稱,股數_昨日,股數_今日,股數差異,持股權重_昨日,持股權重_今日
6787 JP,MEIKO ELECTRONICS CO LTD,100000,50000.0,-50000.0,0.95%,0.46%
6976 JP,TAIYO YUDEN CO LTD,650000,715000.0,65000.0,4.02%,5.05%
7826 JP,FURUYA METAL CO LTD,273000,148000.0,-125000.0,0.68%,0.37%
ARM US,ARM HOLDINGS PLC,80000,55000.0,-25000.0,1.41%,0.94%
BESI NA,BE SEMICONDUCTOR INDUSTRIES,23000,0.0,-23000.0,0.37%,0%
