股票代號,股票名稱,股數_昨日,股數_今日,股數差異,持股權重_昨日,持股權重_今日
2059,川湖科技,310000,330000,20000,3.585%,3.622%
2330,台灣積體,3800000,3900000,100000,12.980%,13.034%
2345,智邦科技,1100000,1160000,60000,3.781%,3.798%
3026,禾伸堂企,900000,1800000,900000,1.092%,2.326%
