股票代號,股票名稱,股數_昨日,股數_今日,股數差異,持股權重_昨日,持股權重_今日
6139,亞翔,65000.0,96000.0,31000.0,2.0591%,3.0502%
6187,萬潤,27000.0,0.0,-27000.0,0.9155%,0%
8028,昇陽半導體,0.0,90000.0,90000.0,0%,1.0090%
